identity/LineItemId,identity/TimeInterval,bill/InvoiceId,bill/BillingEntity,bill/BillType,bill/PayerAccountId,bill/BillingPeriodStartDate,bill/BillingPeriodEndDate,lineItem/UsageAccountId,lineItem/LineItemType,lineItem/UsageStartDate,lineItem/UsageEndDate,lineItem/ProductCode,lineItem/UsageType,lineItem/Operation,lineItem/AvailabilityZone,lineItem/ResourceId,lineItem/UsageAmount,lineItem/NormalizationFactor,lineItem/NormalizedUsageAmount,lineItem/CurrencyCode,lineItem/UnblendedRate,lineItem/UnblendedCost,lineItem/BlendedRate,lineItem/BlendedCost,lineItem/LineItemDescription,lineItem/TaxType,lineItem/LegalEntity,product/ProductName,product/availability,product/capacitystatus,product/clockSpeed,product/currentGeneration,product/durability,product/ecu,product/enhancedNetworkingSupported,product/fromLocation,product/fromLocationType,product/group,product/groupDescription,product/instanceFamily,product/instanceType,product/instanceTypeFamily,product/intelAvx2Available,product/intelAvxAvailable,product/intelTurboAvailable,product/licenseModel,product/location,product/locationType,product/maxIopsBurstPerformance,product/maxIopsvolume,product/maxThroughputvolume,product/maxVolumeSize,product/memory,product/networkPerformance,product/normalizationSizeFactor,product/operatingSystem,product/operation,product/physicalProcessor,product/preInstalledSw,product/processorArchitecture,product/processorFeatures,product/productFamily,product/region,product/servicecode,product/servicename,product/sku,product/storage,product/storageClass,product/storageMedia,product/tenancy,product/toLocation,product/toLocationType,product/transferType,product/usagetype,product/vcpu,product/volumeApiName,product/volumeType,pricing/RateId,pricing/currency,pricing/publicOnDemandCost,pricing/publicOnDemandRate,pricing/term,pricing/unit,reservation/AmortizedUpfrontCostForUsage,reservation/AmortizedUpfrontFeeForBillingPeriod,reservation/EffectiveCost,reservation/EndTime,reservation/ModificationStatus,reservation/NormalizedUnitsPerReservation,reservation/NumberOfReservations,reservation/RecurringFeeForUsage,reservation/StartTime,reservation/SubscriptionId,reservation/TotalReservedNormalizedUnits,reservation/TotalReservedUnits,reservation/UnitsPerReservation,reservation/UnusedAmortizedUpfrontFeeForBillingPeriod,reservation/UnusedNormalizedUnitQuantity,reservation/UnusedQuantity,reservation/UnusedRecurringFee,reservation/UpfrontValue,savingsPlan/TotalCommitmentToDate,savingsPlan/SavingsPlanARN,savingsPlan/SavingsPlanRate,savingsPlan/UsedCommitment,savingsPlan/SavingsPlanEffectiveCost,savingsPlan/AmortizedUpfrontCommitmentForBillingPeriod,savingsPlan/RecurringCommitmentForBillingPeriod
rfubllf5ax5ggzaozfnx2mpttwachdvu2wiiv7o5dz43xzc5tgcq,2020-10-13T00:00:00Z/2020-10-13T01:00:00Z,,AWS,Anniversary,152442194835,2020-10-01T00:00:00Z,2020-11-01T00:00:00Z,152442194835,Usage,2020-10-13T00:00:00Z,2020-10-13T01:00:00Z,AmazonS3,USE2-TimedStorage-ByteHrs,StandardStorage,,raul-folder,0.0046730303,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0.000 per GB - storage under the monthly global free tier,,"Amazon Web Services, Inc.",Amazon Simple Storage Service,99.99%,,,,99.999999999%,,,,,,,,,,,,,,US East (Ohio),AWS Region,,,,,,,,,,,,,,Storage,us-east-2,AmazonS3,Amazon Simple Storage Service,YPGKVRB2EKTVDJDT,,General Purpose,,,,,,USE2-TimedStorage-ByteHrs,,,Standard,1682942678,USD,0.0001074797,0.0230000000,,GB-Mo,,,,,,,,,,4318863730,,,,,,,,,,,,,,,
7o45hp3j5v5y32h3eo7mrehepqfuta5zwnej7tnz257v6dzpsfeq,2020-10-13T01:00:00Z/2020-10-13T02:00:00Z,,AWS,Anniversary,152442194835,2020-10-01T00:00:00Z,2020-11-01T00:00:00Z,152442194835,Usage,2020-10-13T01:00:00Z,2020-10-13T02:00:00Z,AmazonEC2,USE2-EBS:VolumeUsage.gp2,CreateVolume-Gp2,,vol-0a5372e30a7f3520f,0.0107526882,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0.00 per GB-month of General Purpose (SSD) provisioned storage under monthly free tier,,"Amazon Web Services, Inc.",Amazon Elastic Compute Cloud,,,,,,,,,,,,,,,,,,,US East (Ohio),AWS Region,3000 for volumes <= 1 TiB,16000,250 MiB/s,16 TiB,,,,,,,,,,Storage,us-east-2,AmazonEC2,Amazon Elastic Compute Cloud,SCM63QZA8NKUYACF,,,SSD-backed,,,,,USE2-EBS:VolumeUsage.gp2,,gp2,General Purpose,2363494358,USD,0.0010752688,0.1000000000,,GB-Mo,,,,,,,,,,4318863735,,,,,,,,,,,,,,,
7o45hp3j5v5y32h3eo7mrehepqfuta5zwnej7tnz257v6dzpsfeq,2020-10-13T02:00:00Z/2020-10-13T03:00:00Z,,AWS,Anniversary,152442194835,2020-10-01T00:00:00Z,2020-11-01T00:00:00Z,152442194835,Usage,2020-10-13T02:00:00Z,2020-10-13T03:00:00Z,AmazonEC2,USE2-EBS:VolumeUsage.gp2,CreateVolume-Gp2,,vol-0a5372e30a7f3520f,0.0107526882,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0.00 per GB-month of General Purpose (SSD) provisioned storage under monthly free tier,,"Amazon Web Services, Inc.",Amazon Elastic Compute Cloud,,,,,,,,,,,,,,,,,,,US East (Ohio),AWS Region,3000 for volumes <= 1 TiB,16000,250 MiB/s,16 TiB,,,,,,,,,,Storage,us-east-2,AmazonEC2,Amazon Elastic Compute Cloud,SCM63QZA8NKUYACF,,,SSD-backed,,,,,USE2-EBS:VolumeUsage.gp2,,gp2,General Purpose,2363494358,USD,0.0010752688,0.1000000000,,GB-Mo,,,,,,,,,,4318863735,,,,,,,,,,,,,,,
7o45hp3j5v5y32h3eo7mrehepqfuta5zwnej7tnz257v6dzpsfeq,2020-10-13T03:00:00Z/2020-10-13T04:00:00Z,,AWS,Anniversary,152442194835,2020-10-01T00:00:00Z,2020-11-01T00:00:00Z,152442194835,Usage,2020-10-13T03:00:00Z,2020-10-13T04:00:00Z,AmazonEC2,USE2-EBS:VolumeUsage.gp2,CreateVolume-Gp2,,vol-0a5372e30a7f3520f,0.0107526882,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0.00 per GB-month of General Purpose (SSD) provisioned storage under monthly free tier,,"Amazon Web Services, Inc.",Amazon Elastic Compute Cloud,,,,,,,,,,,,,,,,,,,US East (Ohio),AWS Region,3000 for volumes <= 1 TiB,16000,250 MiB/s,16 TiB,,,,,,,,,,Storage,us-east-2,AmazonEC2,Amazon Elastic Compute Cloud,SCM63QZA8NKUYACF,,,SSD-backed,,,,,USE2-EBS:VolumeUsage.gp2,,gp2,General Purpose,2363494358,USD,0.0010752688,0.1000000000,,GB-Mo,,,,,,,,,,4318863735,,,,,,,,,,,,,,,
7o45hp3j5v5y32h3eo7mrehepqfuta5zwnej7tnz257v6dzpsfeq,2020-10-13T04:00:00Z/2020-10-13T05:00:00Z,,AWS,Anniversary,152442194835,2020-10-01T00:00:00Z,2020-11-01T00:00:00Z,152442194835,Usage,2020-10-13T04:00:00Z,2020-10-13T05:00:00Z,AmazonEC2,USE2-EBS:VolumeUsage.gp2,CreateVolume-Gp2,,vol-0a5372e30a7f3520f,0.0107526882,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0.00 per GB-month of General Purpose (SSD) provisioned storage under monthly free tier,,"Amazon Web Services, Inc.",Amazon Elastic Compute Cloud,,,,,,,,,,,,,,,,,,,US East (Ohio),AWS Region,3000 for volumes <= 1 TiB,16000,250 MiB/s,16 TiB,,,,,,,,,,Storage,us-east-2,AmazonEC2,Amazon Elastic Compute Cloud,SCM63QZA8NKUYACF,,,SSD-backed,,,,,USE2-EBS:VolumeUsage.gp2,,gp2,General Purpose,2363494358,USD,0.0010752688,0.1000000000,,GB-Mo,,,,,,,,,,4318863735,,,,,,,,,,,,,,,
7o45hp3j5v5y32h3eo7mrehepqfuta5zwnej7tnz257v6dzpsfeq,2020-10-13T05:00:00Z/2020-10-13T06:00:00Z,,AWS,Anniversary,152442194835,2020-10-01T00:00:00Z,2020-11-01T00:00:00Z,152442194835,Usage,2020-10-13T05:00:00Z,2020-10-13T06:00:00Z,AmazonEC2,USE2-EBS:VolumeUsage.gp2,CreateVolume-Gp2,,vol-0a5372e30a7f3520f,0.0107526882,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0.00 per GB-month of General Purpose (SSD) provisioned storage under monthly free tier,,"Amazon Web Services, Inc.",Amazon Elastic Compute Cloud,,,,,,,,,,,,,,,,,,,US East (Ohio),AWS Region,3000 for volumes <= 1 TiB,16000,250 MiB/s,16 TiB,,,,,,,,,,Storage,us-east-2,AmazonEC2,Amazon Elastic Compute Cloud,SCM63QZA8NKUYACF,,,SSD-backed,,,,,USE2-EBS:VolumeUsage.gp2,,gp2,General Purpose,2363494358,USD,0.0010752688,0.1000000000,,GB-Mo,,,,,,,,,,4318863735,,,,,,,,,,,,,,,
h3j3btgswkguc5sxnmmbx4nxdybo37odzcgjti5pjbrqgz3rp6dq,2020-10-13T05:00:00Z/2020-10-13T06:00:00Z,,AWS,Anniversary,152442194835,2020-10-01T00:00:00Z,2020-11-01T00:00:00Z,152442194835,Usage,2020-10-13T05:00:00Z,2020-10-13T06:00:00Z,AmazonS3,USE2-Requests-Tier1,PutObject,,raul-folder,1.0000000000,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,"$0.00 per request - PUT, COPY, POST, or LIST requests under the monthly global free tier",,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,,,,,,S3-API-Tier1,PUT/COPY/POST or LIST requests,,,,,,,,US East (Ohio),AWS Region,,,,,,,,,,,,,,API Request,us-east-2,AmazonS3,Amazon Simple Storage Service,GJKK9PMSTKPNGZS9,,,,,,,,USE2-Requests-Tier1,,,,1682942634,USD,0.0000050000,0.0000050000,,Requests,,,,,,,,,,4318863730,,,,,,,,,,,,,,,
mnhlffgwjwwg3ghjbosyio3qlk52khon32bwojfrgxru3qkk3h2q,2020-10-13T05:00:00Z/2020-10-13T06:00:00Z,,AWS,Anniversary,152442194835,2020-10-01T00:00:00Z,2020-11-01T00:00:00Z,152442194835,Usage,2020-10-13T05:00:00Z,2020-10-13T06:00:00Z,AmazonS3,USE2-USE1-AWS-In-Bytes,PutObject,,raul-folder,0.0000357237,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0.00 per GB - US East (Ohio) data transfer from US East (Northern Virginia),,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,,,,US East (Ohio),AWS Region,,,,,,,,,,,,,,,,,,,,,,,,,Data Transfer,us-east-2,AWSDataTransfer,AWS Data Transfer,PJY6CW7GDQYM5RHH,,,,,US East (N. Virginia),AWS Region,InterRegion Inbound,USE2-USE1-AWS-In-Bytes,,,,2276573393,USD,0.0000000000,0.0000000000,OnDemand,GB,,,,,,,,,,4318863737,,,,,,,,,,,,,,,
7o45hp3j5v5y32h3eo7mrehepqfuta5zwnej7tnz257v6dzpsfeq,2020-10-13T06:00:00Z/2020-10-13T07:00:00Z,,AWS,Anniversary,152442194835,2020-10-01T00:00:00Z,2020-11-01T00:00:00Z,152442194835,Usage,2020-10-13T06:00:00Z,2020-10-13T07:00:00Z,AmazonEC2,USE2-EBS:VolumeUsage.gp2,CreateVolume-Gp2,,vol-0a5372e30a7f3520f,0.0107526882,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0.00 per GB-month of General Purpose (SSD) provisioned storage under monthly free tier,,"Amazon Web Services, Inc.",Amazon Elastic Compute Cloud,,,,,,,,,,,,,,,,,,,US East (Ohio),AWS Region,3000 for volumes <= 1 TiB,16000,250 MiB/s,16 TiB,,,,,,,,,,Storage,us-east-2,AmazonEC2,Amazon Elastic Compute Cloud,SCM63QZA8NKUYACF,,,SSD-backed,,,,,USE2-EBS:VolumeUsage.gp2,,gp2,General Purpose,2363494358,USD,0.0010752688,0.1000000000,,GB-Mo,,,,,,,,,,4318863735,,,,,,,,,,,,,,,
h3j3btgswkguc5sxnmmbx4nxdybo37odzcgjti5pjbrqgz3rp6dq,2020-10-13T06:00:00Z/2020-10-13T07:00:00Z,,AWS,Anniversary,152442194835,2020-10-01T00:00:00Z,2020-11-01T00:00:00Z,152442194835,Usage,2020-10-13T06:00:00Z,2020-10-13T07:00:00Z,AmazonS3,USE2-Requests-Tier1,PutObject,,raul-folder,2.0000000000,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,"$0.00 per request - PUT, COPY, POST, or LIST requests under the monthly global free tier",,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,,,,,,S3-API-Tier1,PUT/COPY/POST or LIST requests,,,,,,,,US East (Ohio),AWS Region,,,,,,,,,,,,,,API Request,us-east-2,AmazonS3,Amazon Simple Storage Service,GJKK9PMSTKPNGZS9,,,,,,,,USE2-Requests-Tier1,,,,1682942634,USD,0.0000100000,0.0000050000,,Requests,,,,,,,,,,4318863730,,,,,,,,,,,,,,,
l5cfuq6emrgxtfcbfqw57z43iimdbriiyfqm4e6f7nmfr6oukjua,2020-10-13T06:00:00Z/2020-10-13T07:00:00Z,,AWS,Anniversary,152442194835,2020-10-01T00:00:00Z,2020-11-01T00:00:00Z,152442194835,Usage,2020-10-13T06:00:00Z,2020-10-13T07:00:00Z,AmazonS3,USE2-Requests-Tier2,ReadACL,,raul-folder,1.0000000000,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0.00 per request - GET and all other requests under the monthly global free tier,,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,,,,,,S3-API-Tier2,GET and all other requests,,,,,,,,US East (Ohio),AWS Region,,,,,,,,,,,,,,API Request,us-east-2,AmazonS3,Amazon Simple Storage Service,DJEKB32FV4HNZJZY,,,,,,,,USE2-Requests-Tier2,,,,1682942656,USD,0.0000004000,0.0000004000,,Requests,,,,,,,,,,4318863730,,,,,,,,,,,,,,,
mnhlffgwjwwg3ghjbosyio3qlk52khon32bwojfrgxru3qkk3h2q,2020-10-13T06:00:00Z/2020-10-13T07:00:00Z,,AWS,Anniversary,152442194835,2020-10-01T00:00:00Z,2020-11-01T00:00:00Z,152442194835,Usage,2020-10-13T06:00:00Z,2020-10-13T07:00:00Z,AmazonS3,USE2-USE1-AWS-In-Bytes,PutObject,,raul-folder,0.0000181273,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0.00 per GB - US East (Ohio) data transfer from US East (Northern Virginia),,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,,,,US East (Ohio),AWS Region,,,,,,,,,,,,,,,,,,,,,,,,,Data Transfer,us-east-2,AWSDataTransfer,AWS Data Transfer,PJY6CW7GDQYM5RHH,,,,,US East (N. Virginia),AWS Region,InterRegion Inbound,USE2-USE1-AWS-In-Bytes,,,,2276573393,USD,0.0000000000,0.0000000000,OnDemand,GB,,,,,,,,,,4318863737,,,,,,,,,,,,,,,
vnkl7gh52grny5mg3cf5spkhtdkyc3r2z6yuuko775xz26vmt57a,2020-10-13T06:00:00Z/2020-10-13T07:00:00Z,,AWS,Anniversary,152442194835,2020-10-01T00:00:00Z,2020-11-01T00:00:00Z,152442194835,Usage,2020-10-13T06:00:00Z,2020-10-13T07:00:00Z,AmazonS3,USE2-USE1-AWS-Out-Bytes,ReadACL,,raul-folder,0.0000004470,,,USD,0.0100000000,0.0000000045,0.0100000000,0.0000000045,$0.01 per GB - US East (Ohio) data transfer to US East (Northern Virginia),,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,,,,US East (Ohio),AWS Region,,,,,,,,,,,,,,,,,,,,,,,,,Data Transfer,us-east-2,AWSDataTransfer,AWS Data Transfer,43SVRH2NZVAKYEXT,,,,,US East (N. Virginia),AWS Region,InterRegion Outbound,USE2-USE1-AWS-Out-Bytes,,,,2276573347,USD,0.0000000045,0.0100000000,OnDemand,GB,,,,,,,,,,4318863737,,,,,,,,,,,,,,,
7o45hp3j5v5y32h3eo7mrehepqfuta5zwnej7tnz257v6dzpsfeq,2020-10-13T07:00:00Z/2020-10-13T08:00:00Z,,AWS,Anniversary,152442194835,2020-10-01T00:00:00Z,2020-11-01T00:00:00Z,152442194835,Usage,2020-10-13T07:00:00Z,2020-10-13T08:00:00Z,AmazonEC2,USE2-EBS:VolumeUsage.gp2,CreateVolume-Gp2,,vol-0a5372e30a7f3520f,0.0107526882,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0.00 per GB-month of General Purpose (SSD) provisioned storage under monthly free tier,,"Amazon Web Services, Inc.",Amazon Elastic Compute Cloud,,,,,,,,,,,,,,,,,,,US East (Ohio),AWS Region,3000 for volumes <= 1 TiB,16000,250 MiB/s,16 TiB,,,,,,,,,,Storage,us-east-2,AmazonEC2,Amazon Elastic Compute Cloud,SCM63QZA8NKUYACF,,,SSD-backed,,,,,USE2-EBS:VolumeUsage.gp2,,gp2,General Purpose,2363494358,USD,0.0010752688,0.1000000000,,GB-Mo,,,,,,,,,,4318863735,,,,,,,,,,,,,,,
7o45hp3j5v5y32h3eo7mrehepqfuta5zwnej7tnz257v6dzpsfeq,2020-10-13T08:00:00Z/2020-10-13T09:00:00Z,,AWS,Anniversary,152442194835,2020-10-01T00:00:00Z,2020-11-01T00:00:00Z,152442194835,Usage,2020-10-13T08:00:00Z,2020-10-13T09:00:00Z,AmazonEC2,USE2-EBS:VolumeUsage.gp2,CreateVolume-Gp2,,vol-0a5372e30a7f3520f,0.0107526882,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0.00 per GB-month of General Purpose (SSD) provisioned storage under monthly free tier,,"Amazon Web Services, Inc.",Amazon Elastic Compute Cloud,,,,,,,,,,,,,,,,,,,US East (Ohio),AWS Region,3000 for volumes <= 1 TiB,16000,250 MiB/s,16 TiB,,,,,,,,,,Storage,us-east-2,AmazonEC2,Amazon Elastic Compute Cloud,SCM63QZA8NKUYACF,,,SSD-backed,,,,,USE2-EBS:VolumeUsage.gp2,,gp2,General Purpose,2363494358,USD,0.0010752688,0.1000000000,,GB-Mo,,,,,,,,,,4318863735,,,,,,,,,,,,,,,
7o45hp3j5v5y32h3eo7mrehepqfuta5zwnej7tnz257v6dzpsfeq,2020-10-13T09:00:00Z/2020-10-13T10:00:00Z,,AWS,Anniversary,152442194835,2020-10-01T00:00:00Z,2020-11-01T00:00:00Z,152442194835,Usage,2020-10-13T09:00:00Z,2020-10-13T10:00:00Z,AmazonEC2,USE2-EBS:VolumeUsage.gp2,CreateVolume-Gp2,,vol-0a5372e30a7f3520f,0.0107526882,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0.00 per GB-month of General Purpose (SSD) provisioned storage under monthly free tier,,"Amazon Web Services, Inc.",Amazon Elastic Compute Cloud,,,,,,,,,,,,,,,,,,,US East (Ohio),AWS Region,3000 for volumes <= 1 TiB,16000,250 MiB/s,16 TiB,,,,,,,,,,Storage,us-east-2,AmazonEC2,Amazon Elastic Compute Cloud,SCM63QZA8NKUYACF,,,SSD-backed,,,,,USE2-EBS:VolumeUsage.gp2,,gp2,General Purpose,2363494358,USD,0.0010752688,0.1000000000,,GB-Mo,,,,,,,,,,4318863735,,,,,,,,,,,,,,,
7o45hp3j5v5y32h3eo7mrehepqfuta5zwnej7tnz257v6dzpsfeq,2020-10-13T10:00:00Z/2020-10-13T11:00:00Z,,AWS,Anniversary,152442194835,2020-10-01T00:00:00Z,2020-11-01T00:00:00Z,152442194835,Usage,2020-10-13T10:00:00Z,2020-10-13T11:00:00Z,AmazonEC2,USE2-EBS:VolumeUsage.gp2,CreateVolume-Gp2,,vol-0a5372e30a7f3520f,0.0107526882,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0.00 per GB-month of General Purpose (SSD) provisioned storage under monthly free tier,,"Amazon Web Services, Inc.",Amazon Elastic Compute Cloud,,,,,,,,,,,,,,,,,,,US East (Ohio),AWS Region,3000 for volumes <= 1 TiB,16000,250 MiB/s,16 TiB,,,,,,,,,,Storage,us-east-2,AmazonEC2,Amazon Elastic Compute Cloud,SCM63QZA8NKUYACF,,,SSD-backed,,,,,USE2-EBS:VolumeUsage.gp2,,gp2,General Purpose,2363494358,USD,0.0010752688,0.1000000000,,GB-Mo,,,,,,,,,,4318863735,,,,,,,,,,,,,,,
7o45hp3j5v5y32h3eo7mrehepqfuta5zwnej7tnz257v6dzpsfeq,2020-10-13T11:00:00Z/2020-10-13T12:00:00Z,,AWS,Anniversary,152442194835,2020-10-01T00:00:00Z,2020-11-01T00:00:00Z,152442194835,Usage,2020-10-13T11:00:00Z,2020-10-13T12:00:00Z,AmazonEC2,USE2-EBS:VolumeUsage.gp2,CreateVolume-Gp2,,vol-0a5372e30a7f3520f,0.0107526882,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0.00 per GB-month of General Purpose (SSD) provisioned storage under monthly free tier,,"Amazon Web Services, Inc.",Amazon Elastic Compute Cloud,,,,,,,,,,,,,,,,,,,US East (Ohio),AWS Region,3000 for volumes <= 1 TiB,16000,250 MiB/s,16 TiB,,,,,,,,,,Storage,us-east-2,AmazonEC2,Amazon Elastic Compute Cloud,SCM63QZA8NKUYACF,,,SSD-backed,,,,,USE2-EBS:VolumeUsage.gp2,,gp2,General Purpose,2363494358,USD,0.0010752688,0.1000000000,,GB-Mo,,,,,,,,,,4318863735,,,,,,,,,,,,,,,
7o45hp3j5v5y32h3eo7mrehepqfuta5zwnej7tnz257v6dzpsfeq,2020-10-13T12:00:00Z/2020-10-13T13:00:00Z,,AWS,Anniversary,152442194835,2020-10-01T00:00:00Z,2020-11-01T00:00:00Z,152442194835,Usage,2020-10-13T12:00:00Z,2020-10-13T13:00:00Z,AmazonEC2,USE2-EBS:VolumeUsage.gp2,CreateVolume-Gp2,,vol-0a5372e30a7f3520f,0.0107526882,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0.00 per GB-month of General Purpose (SSD) provisioned storage under monthly free tier,,"Amazon Web Services, Inc.",Amazon Elastic Compute Cloud,,,,,,,,,,,,,,,,,,,US East (Ohio),AWS Region,3000 for volumes <= 1 TiB,16000,250 MiB/s,16 TiB,,,,,,,,,,Storage,us-east-2,AmazonEC2,Amazon Elastic Compute Cloud,SCM63QZA8NKUYACF,,,SSD-backed,,,,,USE2-EBS:VolumeUsage.gp2,,gp2,General Purpose,2363494358,USD,0.0010752688,0.1000000000,,GB-Mo,,,,,,,,,,4318863735,,,,,,,,,,,,,,,
iehtc24esnx4dool3d2a6ap4ttmay3wroryo6ezd2lpgagbtpzuq,2020-10-13T13:00:00Z/2020-10-13T14:00:00Z,,AWS,Anniversary,152442194835,2020-10-01T00:00:00Z,2020-11-01T00:00:00Z,152442194835,Usage,2020-10-13T13:00:00Z,2020-10-13T14:00:00Z,AmazonEC2,USE2-BoxUsage:t2.large,RunInstances,us-east-2c,i-01ca606c0561e996f,0.8677780000,4,3.4711120000,USD,0.0928000000,0.0805297984,0.0928000000,0.0805297984,$0.0928 per On Demand Linux t2.large Instance Hour,,"Amazon Web Services, Inc.",Amazon Elastic Compute Cloud,,Used,Up to 3.3 GHz,Yes,,Variable,No,,,,,General purpose,t2.large,t2,No,Yes,Yes,No License required,US East (Ohio),AWS Region,,,,,8 GiB,Low to Moderate,4,Linux,RunInstances,Intel Xeon Family,NA,64-bit,Intel AVX; Intel Turbo,Compute Instance,us-east-2,AmazonEC2,Amazon Elastic Compute Cloud,B7KJQVXZZNDAS23N,EBS only,,,Shared,,,,USE2-BoxUsage:t2.large,2,,,2365647647,USD,0.0805297984,0.0928000000,OnDemand,Hrs,,,,,,,,,,4318863735,,,,,,,,,,,,,,,
3imcsqtogfrh5qfqzoazd5nbz5h32v7rlk2nyuyrkq3ur7v4patq,2020-10-13T13:00:00Z/2020-10-13T14:00:00Z,,AWS,Anniversary,152442194835,2020-10-01T00:00:00Z,2020-11-01T00:00:00Z,152442194835,Usage,2020-10-13T13:00:00Z,2020-10-13T14:00:00Z,AmazonEC2,USE2-DataTransfer-In-Bytes,RunInstances,,i-01ca606c0561e996f,0.0052492265,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0.000 per GB - data transfer in per month,,"Amazon Web Services, Inc.",Amazon Elastic Compute Cloud,,,,,,,,External,Other,,,,,,,,,,,,,,,,,,,,,,,,,Data Transfer,us-east-2,AWSDataTransfer,AWS Data Transfer,5CHDB6K4USP8QXF3,,,,,US East (Ohio),AWS Region,AWS Inbound,USE2-DataTransfer-In-Bytes,,,,2276573399,USD,0.0000000000,0.0000000000,OnDemand,GB,,,,,,,,,,4318863737,,,,,,,,,,,,,,,
fwavpzd6rlwm7oh7auj67ucf3nwqkzbmzi6avuhxzmkptzush6ya,2020-10-13T13:00:00Z/2020-10-13T14:00:00Z,,AWS,Anniversary,152442194835,2020-10-01T00:00:00Z,2020-11-01T00:00:00Z,152442194835,Usage,2020-10-13T13:00:00Z,2020-10-13T14:00:00Z,AmazonEC2,USE2-DataTransfer-Out-Bytes,RunInstances,,i-01ca606c0561e996f,1.8508875649,,,USD,0.0900000000,0.1665798808,0.0900000000,0.1665798808,$0.090 per GB - first 10 TB / month data transfer out beyond the global free tier,,"Amazon Web Services, Inc.",Amazon Elastic Compute Cloud,,,,,,,,US East (Ohio),AWS Region,,,,,,,,,,,,,,,,,,,,,,,,,Data Transfer,us-east-2,AWSDataTransfer,AWS Data Transfer,36H7S3NU9B7S3UT5,,,,,External,Other,AWS Outbound,USE2-DataTransfer-Out-Bytes,,,,2276573336,USD,0.1665798808,0.0900000000,OnDemand,GB,,,,,,,,,,4318863737,,,,,,,,,,,,,,,
hbpfuh2sseuwp5hhkulkvmhynywy6anste23gmmezbdc7qicerxq,2020-10-13T13:00:00Z/2020-10-13T14:00:00Z,,AWS,Anniversary,152442194835,2020-10-01T00:00:00Z,2020-11-01T00:00:00Z,152442194835,Usage,2020-10-13T13:00:00Z,2020-10-13T14:00:00Z,AmazonEC2,USE2-DataTransfer-Regional-Bytes,PublicIP-In,,i-01ca606c0561e996f,0.0035874257,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0.000 per GB - regional data transfer under the monthly global free tier,,"Amazon Web Services, Inc.",Amazon Elastic Compute Cloud,,,,,,,,US East (Ohio),AWS Region,,,,,,,,,,,,,,,,,,,,,,,,,Data Transfer,us-east-2,AWSDataTransfer,AWS Data Transfer,KF338J7FCKZPUBD9,,,,,US East (Ohio),AWS Region,IntraRegion,USE2-DataTransfer-Regional-Bytes,,,,2276416149,USD,0.0000358743,0.0100000000,,GB,,,,,,,,,,4318863737,,,,,,,,,,,,,,,
ysfvvodepqerabgycxu5d3bkzbojwo2xyg7fmczkfomyori4ctoq,2020-10-13T13:00:00Z/2020-10-13T14:00:00Z,,AWS,Anniversary,152442194835,2020-10-01T00:00:00Z,2020-11-01T00:00:00Z,152442194835,Usage,2020-10-13T13:00:00Z,2020-10-13T14:00:00Z,AmazonEC2,USE2-DataTransfer-Regional-Bytes,PublicIP-Out,,i-01ca606c0561e996f,0.0000078119,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0.000 per GB - regional data transfer under the monthly global free tier,,"Amazon Web Services, Inc.",Amazon Elastic Compute Cloud,,,,,,,,US East (Ohio),AWS Region,,,,,,,,,,,,,,,,,,,,,,,,,Data Transfer,us-east-2,AWSDataTransfer,AWS Data Transfer,KF338J7FCKZPUBD9,,,,,US East (Ohio),AWS Region,IntraRegion,USE2-DataTransfer-Regional-Bytes,,,,2276416149,USD,0.0000000781,0.0100000000,,GB,,,,,,,,,,4318863737,,,,,,,,,,,,,,,
